time_s,request_rate_rps,avg_service_time_ms,pool_size,p99_ms,cpu_usage_pct,heap_used_pct,queue_length
1184,918,189.1238169,53,308.0620583,75.50697377,37.28125982,87.01911134
1185,969,201.0783421,53,295.9134293,78.37192131,36.60989153,85.78942479
1186,901,153.6324489,53,345.2378964,74.55864551,36.37674665,77.37812383
1187,917,154.6813136,53,288.4775292,73.97560982,36.95462359,79.77142498
1188,937,159.87117,53,302.8327738,75.84028347,37.49421451,82.58192846
1189,921,226.3613478,53,331.5342123,76.35162022,37.58506052,89.26816394
1190,950,177.685782,53,296.89958,75.96461813,36.29979067,100.2284163
1191,924,168.7139073,89,295.646304,70.789493,38.18029299,39.63087551
1192,984,153.8192668,89,372.4269797,75.41771174,39.181559,67.4886679
1193,992,167.6138777,89,367.5909349,75.52878588,38.24108985,66.81873331
1194,990,179.6863847,89,365.7109189,77.38141899,38.3760371,69.24863901
1195,966,172.2390872,89,302.7164565,73.59366139,38.01446162,43.55336252
1196,964,156.5464269,89,281.3231146,72.86013064,38.29847473,42.67914622
1197,903,154.791137,89,273.4559231,68.03748245,38.81839883,30.37160586
1198,894,161.4117863,89,243.7318541,67.75287062,38.52026118,29.15475533
1199,945,148.9455057,89,261.6652297,70.57547855,38.11176779,23.77180634
1200,915,143.5378639,89,250.623491,71.43152128,39.05643059,28.08422467
1201,1045,2227.23019,89,2845.235534,81.81620967,40.63919336,104.5896378
1202,1025,2002.490062,89,2432.123337,80.0109152,41.20760882,102.0736004
1203,1014,2149.715892,89,2492.793659,80.43504121,40.13773243,98.71265003
1204,977,2503.843026,89,2211.456425,80.85038491,41.81214114,96.77055704
1205,956,1695.320746,89,2256.534857,76.78339291,40.89983949,77.43962518
1206,1013,2147.098801,89,2598.001724,78.21353189,40.70253559,97.14849357
1207,972,1387.376281,89,1843.506969,74.21159947,40.21408098,69.7138038
1208,1017,2274.336931,89,2417.045169,80.48704051,40.06830151,95.17839402
1209,1061,1993.807063,89,2633.927399,79.14686251,41.18246241,98.5915168
1210,1644,2156.731499,89,2487.62381,86.70379917,41.65216048,114.04754
1211,1037,1564.859742,77,2518.73389,82.66174258,40.65508978,106.8165059
1212,1012,2270.245276,77,2576.21835,88.15691402,40.22395167,143.3648826
1213,1017,1562.726848,77,2227.030303,81.33429796,39.41739256,99.11443502
1214,937,1343.643094,77,882.9807194,75.57262508,38.30275627,104.6063374
1215,957,1722.164222,77,2535.821344,80.67012788,39.16534839,109.7834393
1216,984,1933.668486,77,2438.625218,83.04047679,39.20716616,120.4477422
1217,968,2811.747538,77,2512.417588,81.31289518,39.10660177,133.0643103
1218,1018,2318.168857,77,2515.541572,83.31988006,39.29279846,134.7865501
1219,979,2486.152565,77,2570.459254,84.14558494,39.46734006,134.7936429
1220,1593,2199.907409,77,2690.989227,83.97794578,42.41133962,142.0978553
1221,980,2047.766224,77,2707.544681,86.58793526,40.48420108,132.572465
1222,997,1801.970959,77,2515.651196,84.63125841,40.22426399,124.2218577
1223,1032,1510.250963,77,2228.863505,79.31344969,39.04727557,105.1984316
1224,973,2347.854962,77,2624.359255,85.62379643,39.35391775,128.6306908
1225,997,1633.220589,77,2281.355013,83.57800696,39.35991513,110.6251558
1226,1017,1693.207063,77,2342.991121,84.42386125,40.61482942,110.1814531
1227,1014,2147.144548,77,2703.473201,83.98448233,40.40207777,133.6523752
1228,988,1497.593492,77,2229.502658,79.84196142,40.53449103,91.77558803
1229,1028,2269.113688,77,2465.1405,86.00022923,40.39919575,136.5552247
1230,1593,2064.79499,77,2254.02453,86.18752715,41.63276217,141.1424636
1231,971,1900.771353,73,2868.859186,86.92778195,39.4444188,144.5944935
1232,974,2121.309425,73,2939.740259,86.75501995,39.36510337,147.10992
1233,1026,1799.470248,73,2497.085943,87.21332005,39.5649011,126.6503073
1234,989,2619.453575,73,2554.066349,84.17909272,38.60182499,152.1456818
1235,1032,1872.233099,73,2590.853939,85.70849413,38.56458785,124.2600584
1236,1015,2182.882066,73,2726.22536,82.6874488,39.76670025,140.4735318
1237,1024,2171.521146,73,2558.378991,86.05599813,38.54750158,145.0470041
1238,992,1450.123396,73,1593.569615,80.34042309,39.4864961,118.3559698
1239,983,2102.169887,73,2634.177752,85.35019887,39.45274149,141.9134482
1240,1590,2751.698381,73,2756.956404,86.40892094,42.75110404,167.0995059
1241,992,2362.287418,73,2896.098852,87.30574954,40.22248713,150.1199439
1242,1059,1816.115817,73,2946.791645,87.9540198,40.00695546,139.624137
1243,1011,1703.507455,73,2514.562876,86.05448043,39.62036688,121.4775284
1244,956,2127.65718,73,2514.761402,85.94309302,38.49145755,138.9985462
1245,978,1948.613818,73,2293.619213,86.11518645,38.56853691,130.8022797
1246,1003,2129.965851,73,2822.608191,86.01936756,39.78409036,141.2656657
1247,964,1953.325635,73,2696.754752,86.73657702,40.34910664,132.668984
1248,1004,2232.407239,73,2684.760297,84.20538727,39.57202853,144.9339651
1249,1004,2262.961267,73,2721.978906,84.49666349,39.24212725,142.4932301
1250,1542,1951.101606,73,2674.552067,88.98203044,42.3389588,144.5744629
1251,1011,2329.742364,85,2655.742522,79.96169737,39.72399114,120.0043697
1252,1011,2302.459652,85,3018.378484,82.0448256,40.08913969,113.3939094
1253,989,1915.179723,85,2374.197062,78.84200415,39.99627911,98.13469546
1254,989,1837.340627,85,2374.696527,76.55425261,40.93114477,96.07180259
1255,1095,1592.46886,85,1970.205555,77.52286403,39.83008869,78.9534534
1256,1056,2219.362226,85,2491.851657,80.95653758,39.99243454,103.1576748
1257,1019,1935.908757,85,2442.339161,78.63370525,39.66669136,94.92059854
1258,1003,1953.427157,85,2380.322307,78.26336057,39.64855493,101.7852883
1259,996,2329.118287,85,2430.479435,82.26618594,40.71270608,107.1289477
1260,1569,2398.225053,85,2367.66178,84.49839114,42.19960255,118.4622401
1261,964,2522.645962,85,2714.97826,79.0475269,39.68833029,111.1517739
1262,936,2051.581823,85,2604.230578,79.72884781,40.2952631,109.6434414
1263,1017,1872.086681,85,2333.981829,78.14202225,40.97617311,94.6907397
1264,988,2435.384619,85,2665.542746,82.25285647,39.50634012,115.9713138
1265,1008,2437.848047,85,2728.680759,80.92183559,39.94831103,111.5010871
1266,1006,2263.936933,85,2568.404227,80.89563996,40.32206209,108.9563184
1267,1015,2028.719317,85,2415.754522,83.29725305,40.85942476,100.3569379
1268,983,2157.184899,85,2516.25272,81.43803593,41.46862455,107.5376092
1269,975,2174.535337,85,2544.037939,80.49316112,40.79703486,101.353261
1270,1641,1888.688849,85,2616.006445,86.35071256,42.54282183,117.6974586
1271,979,1667.115559,81,2466.833798,82.79929256,40.65929571,104.2917306
1272,984,1758.629832,81,2506.851169,83.65171687,40.00969819,104.5782747
1273,963,1947.991892,81,2312.517719,83.04928421,40.14353633,112.0767966
1274,962,1535.488603,81,2219.106198,78.09127479,39.99093902,94.51979492
1275,1002,1688.318382,81,2386.665746,80.37205285,39.44258522,104.064242
1276,964,2280.500534,81,2615.982354,81.39468099,39.69933501,123.5064834
1277,976,2237.16098,81,2619.152695,83.00861579,38.53050926,125.1379815
1278,952,2457.833171,81,2429.405497,81.54907386,39.69924401,120.5646137
1279,977,1800.885438,81,2214.771973,82.13868048,41.3642423,103.9223013
1280,1579,2136.572186,81,2315.360948,84.09229553,41.27454666,126.9319781
1281,1007,1967.048666,81,2705.953714,84.35158805,39.88144572,114.1663144
1282,997,1864.809129,81,2635.943829,84.40453994,40.8724481,117.5044726
1283,959,1648.326498,81,2349.988637,80.38659789,40.82050047,96.57854866
1284,1000,1662.483922,81,2391.417459,77.32592599,39.43030635,93.23874199
1285,1014,1938.143196,81,2604.084426,80.82345543,39.7321306,108.0364167
1286,1020,1728.765529,81,2395.985673,79.9124044,40.01771074,96.85645605
1287,1010,1693.574356,81,2316.068964,81.89815143,40.41733628,96.89246712
1288,952,1671.506796,81,2365.750326,78.42497297,39.3995175,100.316201
1289,939,2144.374053,81,2643.592151,81.23996714,39.97492393,122.7280586
1290,1519,2240.543199,81,2587.552471,87.98397422,41.68359493,134.8991602
1291,964,1957.799067,69,2717.518538,88.77972181,39.58407114,143.7790487
1292,1029,1464.828508,69,1568.836615,82.07400129,37.92687763,140.4131476
1293,982,1719.182402,69,2638.194057,83.70379984,39.77240469,128.7957717
1294,1006,2206.397813,69,2647.460965,88.20715442,39.15608708,153.0437052
1295,1014,1716.308073,69,2662.0485,84.91012115,39.3151346,139.3373036
1296,1034,1505.720808,69,1884.229717,82.61258728,38.83186962,127.3996045
1297,975,1810.27643,69,2519.759464,87.33675247,38.65059109,138.2415246
1298,947,2287.101828,69,2753.244123,91.06414456,39.19009213,159.9247971
1299,1008,1847.805659,69,2517.467846,87.21973938,39.25276961,140.505074
1300,1531,2434.690042,69,2647.739916,87.95266267,41.21631571,156.094332
1301,980,2697.91133,69,3028.034643,88.43235932,39.02762652,169.7771338
1302,1025,2146.217384,69,3062.436497,87.46114389,39.74887389,147.460218
1303,979,2041.790273,69,2549.671749,85.79186529,39.54269851,145.6511233
1304,1070,2071.661299,69,2716.23717,86.49294763,39.03142264,151.8597649
1305,984,1871.323195,69,2515.733968,88.23339739,38.03066768,143.1866658
1306,990,2255.786362,69,2511.694783,86.15818572,39.89915291,153.5890189
1307,998,1578.4683,69,2426.407417,83.72499207,39.44164718,123.2864546
1308,983,1925.787544,69,2675.737104,85.04010539,38.97434627,140.0126676
1309,978,2190.565882,69,2558.537664,86.16784035,40.45143165,152.5624024
1310,1612,2083.94324,69,2514.426896,86.84209442,42.3669609,154.6375291
1311,1029,2040.425505,93,2504.678075,77.57911882,41.20979033,88.05314298
1312,976,1678.767832,93,2218.508069,76.86243741,40.99191017,69.33774049
1313,1011,1846.597212,93,2196.726662,75.812972,39.95488082,76.30104434
1314,968,1750.205947,93,2183.992966,74.65955519,40.97721975,69.63713001
1315,989,1646.951605,93,2110.951326,75.28287839,40.78819878,69.88511845
1316,1026,2406.885518,93,2462.235661,76.68299337,40.16202477,86.58672414
1317,996,2114.80108,93,2421.161081,78.16812862,40.59282183,84.37793786
1318,1054,2352.361342,93,2300.687073,78.03862076,40.22526801,83.76597179
1319,1045,1870.345246,93,2181.868897,77.51356458,41.19687267,82.52801484
1320,1617,1616.764727,93,2127.240814,85.40693864,42.16450474,101.5995926
1321,1010,1670.973455,93,2173.824236,76.88967182,40.79667139,75.94243694
1322,1011,2108.122854,93,2431.266516,76.6374625,40.40086996,85.3630823
1323,972,2129.355599,93,2389.591082,77.15833498,42.04929054,92.62239447
1324,1009,1895.832205,93,2439.984872,78.20385823,39.635723,76.76454441
1325,975,1768.480444,93,2136.035982,75.19248126,41.21146931,73.58965232
1326,988,1710.354836,93,2138.319071,74.8068776,40.40427915,72.52325819
1327,992,1943.423048,93,2221.559953,75.97741559,41.10582303,74.17634419
1328,1022,1543.745252,93,2077.921214,75.25098692,41.01586127,66.89388234
1329,1032,1740.047832,93,2290.440255,77.19626682,41.98172589,74.78693028
1330,1652,2032.567599,93,2522.630178,85.92984301,41.87607373,107.1182893
1331,985,1833.226972,113,2221.378687,74.60154321,41.38289223,43.35971231
1332,1010,1998.62811,113,2223.843336,75.25526293,41.83538323,45.65301105
1333,973,1936.59779,113,2049.283643,73.282902,40.84989703,49.92015961
1334,1015,1997.942711,113,2164.408851,74.90963482,40.70811867,47.76005862
1335,1025,2443.209453,113,2227.122763,72.09340717,40.48316354,41.56349145
1336,970,2364.241527,113,2349.314442,73.19074856,39.02885019,44.30487923
1337,1004,2123.613425,113,2089.59009,76.25186522,40.81126236,47.82886628
1338,1042,2059.419135,113,2189.941345,75.80066906,41.58773317,46.6317944
1339,997,1673.890251,113,2027.607678,76.1746527,40.70653449,40.92595297
1340,1533,2067.200049,113,2152.927313,85.26986676,43.22030774,65.07037465
1341,977,2187.13407,113,2375.828926,77.4113816,40.70991542,43.14140801
1342,1074,2150.278199,113,2474.599417,77.35425906,41.11547947,50.23394764
1343,1013,1858.781326,113,2003.598475,76.6249013,40.88180033,37.4006616
1344,984,2346.721535,113,2086.219676,71.98397032,40.74693144,37.48718259
1345,981,2293.773891,113,2212.503067,73.80042407,40.85453305,42.82924844
1346,1020,1996.915891,113,2236.769275,74.98430728,42.24787696,48.91005131
1347,996,1945.810927,113,2123.24879,74.06624711,39.85325702,46.78437811
1348,964,2105.986586,113,2250.73876,75.30875845,40.60802977,46.2089165
1349,978,1520.117826,113,1995.009104,74.11584002,41.4652363,34.97283635
1350,1555,1620.938314,113,2098.000321,85.7652409,41.92841999,60.59964428
1351,984,2258.898596,109,2295.331034,76.70138494,39.89014861,55.60328812
1352,969,2309.652673,109,2159.253429,75.55222112,41.29614351,54.3555343
1353,1004,2303.761144,109,2375.115694,77.89744461,41.25160414,51.65559215
1354,1018,1999.724016,109,2178.89826,76.33582093,40.03266327,53.55599834
1355,993,1923.918446,109,2023.109915,74.67656761,41.73511235,47.75326261
1356,951,1946.154436,109,2166.419597,74.58310837,42.22949745,52.25248231
1357,1021,2206.327,109,2325.04449,74.92260415,41.0105811,54.23047316
1358,1036,2123.55615,109,2171.826628,76.19098033,41.21495888,42.2526003
1359,1027,2761.207412,109,2332.115838,74.29338553,40.37163795,65.16441844
1360,1577,1897.965196,109,2056.385793,84.43591985,40.91646762,69.64599839
1361,1034,2393.001756,109,2495.496312,78.11971947,41.42267982,54.38476998
1362,1022,2284.979944,109,2698.992201,78.31151572,41.80942349,54.23985288
1363,1039,1905.843869,109,2174.088507,76.59591847,41.55062796,44.19681645
1364,986,2016.349941,109,2320.053787,74.55469422,40.93224883,51.85694999
1365,968,1300.774496,109,2121.253051,73.84612973,41.43840452,35.28342502
1366,941,2239.827101,109,2225.27758,73.18448582,39.44248744,44.11572741
1367,1053,1609.892383,109,1960.034312,74.87648385,41.04895898,40.44036609
1368,961,2014.9465,109,1957.593547,73.65035886,41.36194407,47.06159618
1369,1009,1477.984269,109,1855.381043,75.92191168,41.71352065,44.78556244
1370,1538,2046.21837,109,2217.565393,83.43132551,41.3390133,67.74478034
1371,944,1999.080249,49,3162.607069,89.80129765,39.22849871,200.8674542
1372,1016,1560.377281,49,1012.088874,82.34906274,36.68747871,162.5353293
1373,1040,1908.421305,49,2863.138042,85.86335034,37.9351864,191.4172026
1374,1062,1246.221195,49,441.0547456,79.64839074,35.55268646,139.4060318
1375,999,2172.852089,49,2764.738025,88.96209679,38.77771686,199.5771922
1376,934,2648.684533,49,3131.091056,89.90986756,39.58224693,206.5467421
1377,1022,1446.978323,49,498.237364,80.72143151,35.99602293,148.2286755
1378,961,1718.610278,49,2457.141054,84.0707793,38.80751153,178.456457
1379,969,1749.436433,49,2579.451512,86.08922134,39.69413693,171.7778464
1380,1606,1682.707806,49,2366.095813,86.50840161,40.06342015,197.7721839
1381,1014,2054.722696,49,3213.303268,89.77192003,40.12954314,201.9122785
1382,1005,1892.224806,49,3395.421654,86.80201893,38.94414789,203.4428734
1383,1025,2348.317541,49,3043.76755,87.59895305,38.52195294,198.5472888
1384,1053,2115.53472,49,3190.915378,87.07306616,40.49036262,194.7160251
1385,1058,2095.583232,49,2999.88434,86.42822328,39.2091548,197.9619041
1386,954,1966.096436,49,2738.815037,87.94048646,38.96453921,186.1415024
1387,986,2366.783122,49,3112.818244,88.40757212,38.7437113,202.0250822
1388,1029,2024.185488,49,3093.854783,87.73711799,40.04050755,195.4088353
1389,962,2073.103728,49,2906.975611,90.03659622,38.73200351,195.7881238
1390,1583,1631.633237,49,2413.25102,87.85704312,40.37769355,203.9511197
1391,979,1564.821756,61,1843.135405,81.56471312,38.90130801,144.3307119
1392,978,2332.230041,61,3041.453075,86.73037731,39.27964066,187.0258223
1393,1025,2697.650805,61,3022.54078,86.13124384,39.48249995,174.6946417
1394,961,2045.122095,61,2870.362461,84.43991569,39.73162038,164.2352149
1395,1016,2059.505009,61,2717.454499,86.5760723,39.53117841,170.4723144
1396,1014,1503.440423,61,1312.212346,78.57253181,37.21234976,132.2589642
1397,994,2089.821499,61,2515.27237,89.84207382,40.21739939,171.1319686
1398,1002,1940.770988,61,2704.148884,85.93800743,39.13440754,159.7459102
1399,965,2015.453247,61,2934.713918,87.71837644,39.24605218,173.8000088
1400,1695,1654.596665,61,2510.684186,86.30021514,41.81258385,167.5824511
1401,987,1915.631324,61,3135.611618,87.92540899,38.8779148,170.0964742
1402,1047,1873.602542,61,3141.897783,89.08154461,39.1953135,162.2562414
1403,1054,1548.682937,61,1972.882494,84.37108652,38.47212932,143.7578442
1404,956,1924.548113,61,2660.404856,87.79887402,40.00262959,168.1349416
1405,986,1885.075694,61,2610.57714,87.55606681,40.10157021,163.5136233
1406,1043,2105.916643,61,2637.742241,86.53857704,39.57063634,166.80492
1407,978,2240.277654,61,2815.846177,87.45038732,39.23572548,171.2603165
1408,952,1657.19633,61,2578.996134,86.94190063,39.20789129,152.4219031
1409,1006,1883.152128,61,2664.958094,86.87875011,39.647629,161.0048534
1410,1531,1753.39167,61,2626.765665,87.25509286,40.83017385,169.291915
1411,942,2402.898384,65,2874.085102,86.52959903,39.73874085,172.6001288
1412,985,1567.859309,65,2338.837215,86.05476259,39.2336021,136.0909604
1413,968,2128.443245,65,2451.485629,87.70014661,40.15436681,165.861877
1414,1073,2448.005846,65,2559.313206,86.03904634,39.815887,166.077271
1415,1013,2314.464629,65,2907.14218,85.51627087,39.48997731,161.8096763
1416,1019,2133.439947,65,2639.363721,87.2607085,39.86561611,156.513926
1417,998,2548.92566,65,2605.918961,86.49765467,39.65981328,170.4762575
1418,984,2680.811278,65,2875.116412,86.60531482,39.70907225,167.5593989
1419,1015,2186.426183,65,2766.91841,88.06197965,38.39537758,161.2408799
1420,1573,2208.622034,65,2788.272074,88.44625895,42.37928021,173.1651238
1421,969,2137.921722,65,2932.211161,88.19205307,39.75052768,167.2106849
1422,1012,2095.698017,65,2933.175809,87.04221085,38.06095603,166.4867792
1423,949,2691.144651,65,2912.160059,87.45922747,39.62301378,172.3039384
1424,986,1889.897507,65,2476.913654,86.57034474,39.61446544,156.214145
1425,1007,2176.648916,65,2752.831423,87.81128044,39.61875724,160.1439727
1426,999,1371.82291,65,579.5213139,74.21372586,36.59221917,116.8137151
1427,1025,2341.124311,65,2741.350232,86.7939837,39.40603628,163.3428783
1428,998,2081.598795,65,2667.605095,86.52259004,40.19588808,160.9953525
1429,1066,2086.985715,65,2769.632108,89.5987315,39.81193154,162.2534117
1430,1626,1786.697881,65,2442.364941,89.13162578,41.89947238,161.2859418
1431,937,2223.029884,53,2883.542239,90.71214069,39.16585143,199.0375632
1432,1009,2128.131885,53,3118.408794,90.14287815,39.40129583,196.3526061
1433,1060,2009.262274,53,2853.780986,88.30414661,39.98600322,180.667878
1434,1004,1626.102309,53,1975.554554,82.41684968,38.70559124,163.2999748
1435,980,2287.465943,53,2867.604981,87.67046104,38.8388394,193.1043129
1436,1023,2099.317547,53,2813.136881,84.99016596,38.98316225,194.037897
1437,947,1655.382138,53,1951.886249,82.53226206,38.24681989,156.2681559
1438,1020,1923.889841,53,2776.167662,85.19665653,39.25863808,176.4871439
1439,1009,2302.157989,53,2647.368802,85.77785173,38.22596675,195.4958902
1440,1589,2556.269783,53,2938.14584,86.5900872,40.10187547,185.7851107
1441,1001,2017.614421,53,2944.136644,88.91179758,40.16519659,192.4592605
1442,1067,1833.843496,53,2857.862561,87.51139482,39.13020521,186.0566113
1443,988,2237.347697,53,2804.52522,85.70701972,39.21165921,190.3101338
1444,1002,2408.603547,53,2746.300228,87.54876513,38.67506406,186.5737233
1445,980,1876.420307,53,2630.863961,87.54990067,40.46363064,175.5259871
1446,985,1785.313327,53,2755.307213,86.16282464,39.07958821,172.7147446
1447,964,2245.188931,53,3070.338577,86.05518952,39.45673445,187.3346949
1448,1000,2091.442368,53,2660.597118,89.25757953,39.48117989,188.2850086
1449,1029,2474.936075,53,2981.021233,88.47554613,39.74949512,199.2141729
1450,1634,1347.427701,53,1427.508677,85.93004157,40.90341029,248.8452221
1451,907,1790.040843,101,2343.837074,76.17436373,41.47027751,64.36776943
1452,916,2026.428159,101,2333.185545,73.94843068,40.65324817,66.1133462
1453,1000,1648.721582,101,2018.229533,76.30667374,41.72953921,56.0860428
1454,1005,1547.348861,101,1785.453296,73.8860807,41.38371396,48.28221071
1455,1016,2408.413806,101,2236.245096,76.66835348,40.3818592,68.1670494
1456,983,1802.623828,101,2173.656779,75.40280243,40.82945506,54.48546142
1457,1008,2001.123185,101,2344.608002,76.43960274,41.13337662,63.58079232
1458,983,2098.451007,101,2265.079059,75.67256322,40.80643287,65.90481463
1459,1018,1654.036195,101,1987.908995,74.64113574,41.87987158,57.75980812
1460,1549,1744.794169,101,2028.084491,85.24915694,40.74447412,86.8495958
1461,1046,1861.373755,101,2319.399797,74.66515892,41.7270467,59.28911507
1462,1038,2050.158511,101,2424.738726,77.03048689,41.10435732,71.09939083
1463,1001,1931.583476,101,2253.241811,75.45819239,41.22847911,60.16736147
1464,996,2087.051389,101,2338.231967,74.0094738,40.64790443,67.55553892
1465,980,1737.005553,101,2150.119397,75.19320552,41.19868811,55.00723641
1466,1055,2374.104189,101,2288.039314,76.67422675,41.2633183,71.47875722
1467,970,2564.152139,101,2266.914017,75.48723223,40.01670436,68.77116028
1468,1004,1659.693309,101,2028.842788,74.56904695,40.83713469,59.7988572
1469,994,2387.073684,101,2371.533555,74.77905642,41.03886469,68.47419604
1470,1550,2359.61268,101,2377.035043,87.39905933,42.61460515,97.35157405
1471,1110,2528.153144,57,3057.908386,89.01575003,39.55361601,188.1803593
1472,943,1936.1768,57,3088.854067,88.39480573,39.51497272,184.9244664
1473,1018,2322.98027,57,2862.526917,86.94055661,38.35410667,179.3734287
1474,941,1968.949748,57,2974.542764,89.03264718,39.65503133,170.5273992
1475,1002,2200.101462,57,3038.355869,87.69285698,38.79474457,185.3623226
1476,1043,1619.40524,57,2370.656827,86.03456564,38.84812908,153.7180719
1477,1001,1907.443169,57,2931.463838,88.29024897,38.53756894,166.7807152
1478,1000,2144.411091,57,2937.478916,88.46809912,39.83311505,177.8634126
1479,1015,2136.044492,57,2850.811233,88.88148336,39.25714828,182.593305
1480,1601,1900.034317,57,2568.0679,86.85643047,41.23549261,175.1721068
1481,981,2040.684611,57,2875.934504,89.37134001,39.53217048,183.4828265
1482,1011,1652.914075,57,2526.823023,85.02973159,38.21147249,164.45006
1483,1039,2433.600751,57,3015.921567,87.0633729,40.90887124,186.2944154
1484,1015,1943.389525,57,2690.814378,87.32573201,40.03910543,175.1090122
1485,963,2315.004373,57,2928.275835,88.23403842,38.17004501,186.3873003
1486,948,2274.013346,57,2886.458036,87.12513226,38.34153191,187.630399
1487,1056,2034.087734,57,3023.267423,88.12135564,38.69575836,175.8290433
1488,1006,1339.526743,57,483.779589,77.39367445,37.05665418,130.8727125
1489,944,1784.834631,57,2594.613819,86.45003463,39.38104895,166.7705879
1490,1580,2447.081562,57,2693.569688,87.77867255,40.9239037,183.5727007
1491,977,2173.900602,105,2478.936267,75.74586915,41.19428772,69.07633711
1492,918,2855.320371,105,2448.399979,76.74939027,41.05599205,67.16790527
1493,1043,2108.057988,105,2227.256877,75.61520979,41.93613357,65.1101492
1494,1017,1408.932609,105,1906.11852,76.25366713,41.59565164,39.48156406
1495,984,2413.324123,105,2350.132605,76.08396021,40.48638045,61.8995646
1496,1018,2183.536424,105,2373.584579,75.00504458,40.99848269,61.26434075
1497,996,2197.713579,105,2388.015752,74.3882137,40.87967874,67.41600345
1498,1024,1701.39393,105,1871.552599,75.54385157,40.54622803,46.1601865
1499,1011,1880.101621,105,2209.54169,76.00866977,41.15257074,50.94451876
1500,1578,1892.612026,105,2249.18221,86.92374457,40.61402538,78.04184293
1501,994,1930.652037,105,2355.694329,73.97823242,40.92426293,62.90320327
1502,1005,2363.419826,105,2587.810598,77.17539414,40.39932607,62.89272164
1503,1005,2307.96729,105,2283.007517,74.86999395,41.7026277,61.42180237
1504,1060,2345.675084,105,2302.11458,76.74843565,40.17433705,61.28828334
1505,995,1324.84077,105,1925.822916,74.99909618,41.90153508,41.66438348
1506,1035,2311.132889,105,2167.500944,77.04835248,41.19568726,55.87991928
1507,1019,2212.272798,105,2302.816326,74.98074619,41.18639745,55.14661394
1508,1016,2279.371302,105,2334.938505,73.00642647,41.58161152,60.96813431
1509,971,2328.129471,105,2455.897541,72.96145291,40.54659638,63.74527878
1510,1610,2030.774505,105,2184.981923,84.83860758,41.48597829,80.70275156
1511,1038,2003.784048,97,2448.967761,77.64390477,40.69199018,85.85796865
1512,959,2014.195243,97,2626.207137,77.0148335,41.37929899,79.93629717
1513,1020,1884.842562,97,2258.537088,76.18537577,40.49332044,66.04766208
1514,990,1987.869801,97,2444.693205,74.04425037,41.27567017,76.16357698
1515,992,1701.037548,97,2063.221077,75.08631633,40.46416441,54.60922815
1516,1021,1909.185347,97,2254.190038,77.32723607,41.12946833,68.49793013
1517,1000,2073.118585,97,2360.787683,75.55530658,41.12450378,81.35904305
1518,1017,1927.247003,97,2321.810047,75.37008397,40.51876555,77.95846569
1519,1054,2206.355845,97,2115.411894,78.27897009,40.25093189,74.78858371
1520,1612,2202.456062,97,2406.244474,85.88527939,42.13911991,96.54607019
1521,1004,1993.170354,97,2350.328045,76.14025921,40.42261848,84.73060971
1522,1002,1703.963833,97,2462.47528,76.80062243,40.45500041,65.2312227
1523,954,2399.301272,97,2183.857987,75.22453628,39.52134274,73.36725951
1524,1000,1501.623175,97,2025.690109,71.65789805,40.53258894,52.58426989
1525,954,2204.297553,97,2167.508493,76.82354725,40.0446226,76.06257661
1526,1035,1782.581182,97,2268.801679,77.33836042,40.59839411,70.55055786
1527,927,1500.688868,97,1921.74677,74.12771761,40.2502615,49.06898745
1528,998,2704.654247,97,2263.066896,75.87175357,40.84325616,88.02374091
1529,1019,1894.806525,97,2245.877944,75.81572682,41.37119811,70.32545143
1530,1566,2271.312257,97,2308.183149,86.35727378,42.05411438,98.37973591
1531,963,2292.232748,117,2354.845456,73.20134846,41.05376505,39.84726004
1532,1045,2232.045712,117,2295.679678,76.55223446,41.27300603,42.44575738
1533,1044,1922.237772,117,2048.108673,75.95826436,40.93280808,48.36779802
1534,984,1754.845568,117,2127.738919,77.92841281,41.85559176,37.44765358
1535,956,1694.948018,117,2149.687888,75.3699329,41.81892845,39.79165175
1536,1040,2430.743921,117,2190.817482,74.65997244,40.73290481,40.04130256
1537,986,1237.177273,117,1777.105883,76.14134659,41.36647889,42.99465526
1538,980,2215.725681,117,2029.272156,74.37403603,41.6311206,29.54663113
1539,1000,2127.085267,117,2222.740859,74.14877928,41.2603107,41.08535813
1540,1614,1879.791394,117,2179.780972,86.07112392,42.56436701,66.34414003
1541,1020,1767.912727,117,2260.623532,76.75031821,41.61203357,40.89812963
1542,1049,1939.74994,117,2614.410322,79.50814483,42.09504702,47.12907413
1543,1039,1529.416273,117,2044.689607,78.24607735,42.42885335,45.63379243
1544,1035,2267.0281,117,2244.847122,74.57350105,40.71538537,38.81527264
1545,1025,1891.63328,117,2330.864518,77.42886147,42.14043875,45.75112692
1546,982,2356.814342,117,2094.423125,74.62216414,41.26998012,42.95847036
1547,983,2357.54704,117,2005.781968,73.31492511,41.3889965,36.98975507
1548,1033,2115.994995,117,2071.669881,76.49694818,41.07827995,45.03288317
1549,1024,2069.459898,117,2231.019857,76.40444389,40.3768127,40.15579329
1550,1633,2025.715354,117,2082.868536,85.61767971,42.70409588,69.68635139
1551,991,1956.420509,117,2505.577557,74.59164422,41.97921359,49.9488926
1552,1053,2146.666804,117,2368.396454,77.77313262,41.06381008,47.71595475
1553,990,1969.088126,117,2371.853443,76.04917876,42.19637074,40.76408569
1554,1027,2114.4082,117,2186.657941,75.1939755,41.6034305,39.22923937
1555,1031,1651.240708,117,2007.444732,75.95903563,42.24957748,44.7947723
